Plant Name,Material Number,Material Description,Purchasing Group,Purchasing Grp. Name,Safety Stock,Material Group,Planned Delivery Time (Calendar Days),
ICP - ST-ALEXIS WAREHOUSE,300000468,RECYCL. LAMINATED BAG FELIPURE UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICP - ST-ALEXIS WAREHOUSE,300000469,RECYCL. LAMINATED BAG FELIPURE UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000478,BAG CLAIR 5-6-7-8 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000479,BAG CLAIR 10-11-12 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000480,BAG CLAIR 14-15-16 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000481,BAG CLAIR 17-18-19 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000482,BAG DALPHOND UN 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000483,BAG DALPHOND BP 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000484,BAG DALPHOND LA 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000485,BAG BOMBAY BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000486,BAG SAHARA BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000487,OB MC BAGS LAMINES EUCA 12KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICP - ST-ALEXIS WAREHOUSE,300000492,BAG LEONPET SAND BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICP - ST-ALEXIS WAREHOUSE,300000493,BAG INTERSAND PROA MAIS 9.1KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICP - ST-ALEXIS WAREHOUSE,300000496,BAG (SUPL) O'SELECT UP Un 7KG,1,MAGALIE SENECAL-J.,8000,RG1000,5,
ICP - ST-ALEXIS WAREHOUSE,300000515,BAG (RL) OL MAXCARE UN 12KG V3,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICP - ST-ALEXIS WAREHOUSE,300000537,BAG O'SELECT NATURE UN 12.7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICP - ST-ALEXIS WAREHOUSE,300000638,BAG ODOUR BUSTER MC Un 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICP - ST-ALEXIS WAREHOUSE,300000644,BAG CANADIAN FINE Un 15KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICP - ST-ALEXIS WAREHOUSE,400000001,SLIP SHEET,1,MAGALIE SENECAL-J.,0,RP3000,5,
ICP - ST-ALEXIS WAREHOUSE,400000005,HT DISP PALLET 40 X 48 4 WAY,1,MAGALIE SENECAL-J.,0,RP1000,5,
ICP - ST-ALEXIS WAREHOUSE,400000007,PECO PALLET 40 X 48,1,MAGALIE SENECAL-J.,0,RP1000,5,
ICP - ST-ALEXIS WAREHOUSE,400000011,FILM ROBOT EXTENSIBLE 115G,41,VINCENT B.GUILBERT,0,RP3000,0,
ICP - ST-ALEXIS WAREHOUSE,400000013,EURO SLIP SHEET - 32X48,1,MAGALIE SENECAL-J.,0,RP3000,5,
ICP - ST-ALEXIS WAREHOUSE,400000015,EURO PALLET HT,1,MAGALIE SENECAL-J.,0,RP1000,0,
ICP - ST-ALEXIS WAREHOUSE,400000016,CHEP PALLET (40 X 48),1,MAGALIE SENECAL-J.,0,RP1000,5,
ICP - ST-ALEXIS WAREHOUSE,400000017,DISPOSABLE PALLET (40X48),1,MAGALIE SENECAL-J.,0,RP1000,5,
ICP - ST-ALEXIS WAREHOUSE,400000021,GAYLORD TRAY (EU),1,MAGALIE SENECAL-J.,0,RP3000,0,
ICP - ST-ALEXIS WAREHOUSE,400000026,INFLATABLE SHIPPING BAGS 96'',1,MAGALIE SENECAL-J.,0,RP3000,30,
ICP - ST-ALEXIS WAREHOUSE,400000027,INFLATABLE SHIPPING BAGS 120'',1,MAGALIE SENECAL-J.,0,RP3000,30,
ICS - ST-ALEXIS PLANT,100000003,LIMESTONE / DOLOMITE,2,ISABELLE PICARD,0,RS3000,0,
ICS - ST-ALEXIS PLANT,100000013,CALCIUM CARBONATE 16X60 MODIFIED,2,ISABELLE PICARD,0,RS3000,7,
ICS - ST-ALEXIS PLANT,100000014,MONTMORILLONITE GRANULAR,2,ISABELLE PICARD,0,RS2000,30,
ICS - ST-ALEXIS PLANT,100000020,CORN 10/20,1,MAGALIE SENECAL-J.,3628,RS6000,1,
ICS - ST-ALEXIS PLANT,200000021,HYDROQUINONE,3,NANCY QUESSY,20,RA1000,30,
ICS - ST-ALEXIS PLANT,200000022,AF-50 ULTRATEFLON (DUST SUPPRESSANT),1,MAGALIE SENECAL-J.,200,RA3000,7,
ICS - ST-ALEXIS PLANT,200000024,SODIUM BICARBONATE (USP GRADE),1,MAGALIE SENECAL-J.,0,RA2000,30,
ICS - ST-ALEXIS PLANT,200000025,OXPURE ACTIVATED CARBON,3,NANCY QUESSY,200,RA1000,150,
ICS - ST-ALEXIS PLANT,200000028,GUM GUAR,2,ISABELLE PICARD,0,RA1000,14,
ICS - ST-ALEXIS PLANT,200000031,CANOLA OIL,1,MAGALIE SENECAL-J.,0,RA1000,150,
ICS - ST-ALEXIS PLANT,200000033,GUAR GUM,2,ISABELLE PICARD,1000,RA1000,60,
ICS - ST-ALEXIS PLANT,200000034,POLYSORBATE 20,3,NANCY QUESSY,36,RA1000,42,
ICS - ST-ALEXIS PLANT,200000042,FRAGRANCE FRESH BREEZE U10730,1,MAGALIE SENECAL-J.,0,RA1000,2,
ICS - ST-ALEXIS PLANT,200000050,FRAGRANCE CHAMOMILE - U-14102,1,MAGALIE SENECAL-J.,0,RA6000,0,
ICS - ST-ALEXIS PLANT,300000000,BAG ODOUR BUSTER MULTICAT UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000014,BAG CLASSIC BP 7KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000015,BAG CLASSIC UN 7KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000301,BAG FRESSNAPF PE XL BP 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000302,BAG FRESSNAPF PURE Un 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000303,BAG FRESSNAPF PE Le 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000304,BAG FRESSNAPF SENS Un 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000305,BAG FRESSNAPF PE BP 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000322,BAG CLASSIC BP 14KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000328,BAG ODOUR LOCK BP 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000329,RECYC LAMINATED BAG ODOUR LOCK BP 6KG,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000333,RECYC LAMINATED BAG ODOUR LOCK UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000337,RECYC LAMINATED BAG ODOUR LOCK CHLA 6KG,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000340,POUCH ODOUR LOCK CHLA 6KG,2,ISABELLE PICARD,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000341,RECYC LAMINATED BAG ODOUR LOCK CB 6KG,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000344,LAMINATED BAG MAXCARE UN 12KG,2,ISABELLE PICARD,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000345,RECYC LAMINATED BAG MAXCARE UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000346,BAG SIMPLE UN 14KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000347,BAG SIMPLE UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000348,BAG SIMPLE UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000349,BAG ECOLIFE FB 5.5KG,1,MAGALIE SENECAL-J.,1700,RG1000,2,
ICS - ST-ALEXIS PLANT,300000350,BAG OB ORIGINAL UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000351,BAG OB ORIGINAL UN 6.4KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000352,BAG OB MC UN 12KG,1,MAGALIE SENECAL-J.,13000,RG1000,1,
ICS - ST-ALEXIS PLANT,300000353,LAMINATED BAG OB MC UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000355,BAG ODOUR BUSTER ORIGINAL UN 14KG,1,MAGALIE SENECAL-J.,30000,RG1000,2,
ICS - ST-ALEXIS PLANT,300000356,BAG SAHARA UN 7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000357,BAG SAHARA BP 7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000358,BAG SAHARA LA 7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000359,BAG SAHARA UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000360,BAG SAHARA LA 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000361,LAMINATED BAG SAHARA SUPREME UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000362,BAG CANADA'S BEST LA 10KG,1,MAGALIE SENECAL-J.,1250,RG1000,1,
ICS - ST-ALEXIS PLANT,300000363,BAG CANADA'S BEST FB 10KG,1,MAGALIE SENECAL-J.,5000,RG1000,1,
ICS - ST-ALEXIS PLANT,300000364,BAG CANADA'S BEST UN 15KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000365,BAG CANADA'S BEST BP 15KG,1,MAGALIE SENECAL-J.,3500,RG1000,1,
ICS - ST-ALEXIS PLANT,300000366,BAG O'SELECT NATURE UN 6.35KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000367,BAG O'SELECT UP UN 7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000368,LAMINATED BAG O'SELECT UP UN 12KG,2,ISABELLE PICARD,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000369,LAMINATED BAG O'SELECT UP UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000370,LAMINATED BAG O'SELECT UP FB 12KG,2,ISABELLE PICARD,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000371,LAMINATED BAG O'SELECT UP FB 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000372,BAG O'SELECT NATURE UN 12.7KG,1,MAGALIE SENECAL-J.,625,RG1000,1,
ICS - ST-ALEXIS PLANT,300000373,BAG LEONPET ROYAL SUP UN 7KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000374,BAG LEONPET SAND UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000375,BAG LEONPET SAND BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000376,BAG NOMADE BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000377,BAG SUPREME CATS LA 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000378,BAG CHICO CHICO UN 14KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000379,BAG CHICO ODOUR OUT PPB UN 14KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000380,BAG ENVIRO-MAGIC NAT UN 15KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000381,BAG CANADIAN FINE UN 15KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000382,BAG ENVIRO-MAGIC BP 15KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000383,BAG ANIMAGO PPB UN 18KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000384,BAG  O'SELECT MA 14KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000385,BAG O'SELECT MA 14KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000386,BAG O'SELECT UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000387,BAG O'SELECT UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000390,BAG PLB PRONATURE BP 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000391,BAG PLB PRONATURE UN 12KG,1,MAGALIE SENECAL-J.,1000,RG1000,90,
ICS - ST-ALEXIS PLANT,300000394,BAG BUSINESSCOM HARMONY BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000395,BAG BUSINESSCOM HARMONY LE 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000396,BAG FELIPURE FRCG 6KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000397,BAG FELIPURE FRCG 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000398,BAG FELIPURE MC FRCG 6KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000399,BAG FELIPURE MC FRCG 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000400,BAG FELIPURE MC UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000401,BAG FELIPURE MC UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000402,BAG FELIPURE UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000403,RECY LAMINATED BAG FELIPURE UN CAR 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000404,BAG FELIPURE UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000405,RECY LAMINATED BAG FELIPURE UN CAR 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000406,BAG FELIPURE CHBL 6KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000407,BAG FELIPURE CHBL 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000410,BAG PETZEBA KYLI BP 14KG,1,MAGALIE SENECAL-J.,1000,RG1000,1,
ICS - ST-ALEXIS PLANT,300000425,BAG AGRIFARMA NEXT CAT LE 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000426,BAG AGRIFARMA NEXT CAT UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000427,BAG AGRIFARMA NEXT CAT LA 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000428,BAG AGRIFARMA NEXT CAT BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000429,BAG ANISERCO TOM&CO BP 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000438,BAG CROCI SUPREME UN 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000439,BAG CROCI SUPREME EU 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000440,BAG PET LOVERS TRUSTIE UN 8.1KG,1,MAGALIE SENECAL-J.,500,RG1000,2,
ICS - ST-ALEXIS PLANT,300000460,BAG MATINA TIGERINO PI 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000461,BAG MATINA TIGERINO OB 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000462,BAG MATINA TIGERINO MAX OC 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000464,RECYCL. LAMINATED BAG FELIPURE CHBL 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000465,RECYCL. LAMINATED BAG FELIPURE CHBL 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000466,RECYCL. LAMINATED BAG FELIPURE FRCG 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000467,RECYCL. LAMINATED BAG FELIPURE FRCG 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000468,RECYCL. LAMINATED BAG FELIPURE UN 6KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000469,RECYCL. LAMINATED BAG FELIPURE UN 12KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000473,NEW BAG O'SELECT NATURE UN 6.35KG,1,MAGALIE SENECAL-J.,650,RG1000,90,
ICS - ST-ALEXIS PLANT,300000477,TOTE BAG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000478,BAG CLAIR 5-6-7-8 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000479,BAG CLAIR 10-11-12 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000480,BAG CLAIR 14-15-16 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000481,BAG CLAIR 17-18-19 KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000482,BAG DALPHOND UN 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000483,BAG DALPHOND BP 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000484,BAG DALPHOND LA 18KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000485,BAG BOMBAY BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000486,BAG SAHARA BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000487,OB MC BAGS LAMINES EUCA 12KG,1,MAGALIE SENECAL-J.,0,RG1000,0,
ICS - ST-ALEXIS PLANT,300000492,BAG LEONPET SAND BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000493,BAG INTERSAND PROA MAIS 9.1KG,1,MAGALIE SENECAL-J.,1200,RG1000,2,
ICS - ST-ALEXIS PLANT,300000494,BAG FRESSNAPF CHBL 12KG,1,MAGALIE SENECAL-J.,0,RG1000,90,
ICS - ST-ALEXIS PLANT,300000496,BAG (SUPL) O'SELECT UP Un 7KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000506,BAG BUSINESSCOM HARMONY BP 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000514,BAG (RL) - ODOUR LOCK CB 6KG V3,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000515,BAG (RL) OL MAXCARE UN 12KG V3,1,MAGALIE SENECAL-J.,0,RG1000,5,
ICS - ST-ALEXIS PLANT,300000537,BAG O'SELECT NATURE UN 12.7KG,1,MAGALIE SENECAL-J.,0,RG1000,7,
ICS - ST-ALEXIS PLANT,300000550,BAG CLASSIC CARBON 12KG,1,MAGALIE SENECAL-J.,18800,RG1000,0,
ICS - ST-ALEXIS PLANT,300000638,BAG ODOUR BUSTER MC Un 12KG,1,MAGALIE SENECAL-J.,0,RG1000,1,
ICS - ST-ALEXIS PLANT,300000644,BAG CANADIAN FINE Un 15KG,1,MAGALIE SENECAL-J.,7500,RG1000,1,
ICS - ST-ALEXIS PLANT,300000659,BAG CROCI SUPREME Un 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,300000660,BAG CROCI SUPREME Eu 10KG,1,MAGALIE SENECAL-J.,0,RG1000,2,
ICS - ST-ALEXIS PLANT,400000000,EXTENSIBLE FILM ROBOT R-122 80G 20X5500,41,VINCENT B.GUILBERT,0,RP3000,30,
ICS - ST-ALEXIS PLANT,400000001,SLIP SHEET,1,MAGALIE SENECAL-J.,500,RP3000,2,
ICS - ST-ALEXIS PLANT,400000004,SHEETING 70''X2MIL,1,MAGALIE SENECAL-J.,0,RP3000,30,
ICS - ST-ALEXIS PLANT,400000005,HT DISP PALLET 40 X 48 4 WAY,1,MAGALIE SENECAL-J.,0,RP1000,5,
ICS - ST-ALEXIS PLANT,400000007,PECO PALLET 40 X 48,1,MAGALIE SENECAL-J.,0,RP1000,5,
ICS - ST-ALEXIS PLANT,400000011,FILM ROBOT EXTENSIBLE 115G,41,VINCENT B.GUILBERT,300,RP3000,30,
ICS - ST-ALEXIS PLANT,400000012,FILM ROBOT EXTENSIBLE 20 x 55G x6000,1,MAGALIE SENECAL-J.,0,RP3000,30,
ICS - ST-ALEXIS PLANT,400000013,EURO SLIP SHEET - 32X48,1,MAGALIE SENECAL-J.,500,RP3000,2,
ICS - ST-ALEXIS PLANT,400000014,"TOP SHEET 60""X72"" CLAIR 1MIL  ROULEAUX",41,VINCENT B.GUILBERT,1250,RP3000,30,
ICS - ST-ALEXIS PLANT,400000015,EURO PALLET HT,1,MAGALIE SENECAL-J.,0,RP1000,7,
ICS - ST-ALEXIS PLANT,400000016,CHEP PALLET (40 X 48),1,MAGALIE SENECAL-J.,0,RP1000,5,
ICS - ST-ALEXIS PLANT,400000017,DISPOSABLE PALLET (40X48),1,MAGALIE SENECAL-J.,0,RP1000,5,
ICS - ST-ALEXIS PLANT,400000021,GAYLORD TRAY (EU),1,MAGALIE SENECAL-J.,0,RP3000,90,
ICS - ST-ALEXIS PLANT,400000026,INFLATABLE SHIPPING BAGS 96'',1,MAGALIE SENECAL-J.,0,RP3000,30,
ICS - ST-ALEXIS PLANT,400000027,INFLATABLE SHIPPING BAGS 120'',1,MAGALIE SENECAL-J.,0,RP3000,30,
ICS - ST-ALEXIS PLANT,500000022,BLÜCARE 15G FOR MAXCARE (SB 5X88),1,MAGALIE SENECAL-J.,200,RA5000,5,
